title,description,file,category
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.8._AGMAE_R39017_Exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.9._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.10._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.11._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.12._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.13._AGMAE_R39017_Exp._4.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre el conflicto diplomático entre los Gobiernos de España y EEUU por las declaraciones del Secretario de Estado americano en relación con el golpe de Estado del 23 de febrero (1981),"AGMAE, R39017, Exp. 4. Subsecretaría",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.14._AGMAE_R39017_Exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre los escritos de solidaridad y apoyo a la democracia española recibidos en varios consulados españoles a raíz del golpe de Estado del 23 de febrero (1981-1982).,"AGMAE, 40201, Exp. 215. DG Asuntos Consulares",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.15._AGMAE_R40201_Exp._215.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre los escritos de solidaridad y apoyo a la democracia española recibidos en varios consulados españoles a raíz del golpe de Estado del 23 de febrero (1981-1982).,"AGMAE, 40201, Exp. 215. DG Asuntos Consulares",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.16._AGMAE_R40201_Exp._215.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre los escritos de solidaridad y apoyo a la democracia española recibidos en varios consulados españoles a raíz del golpe de Estado del 23 de febrero (1981-1982).,"AGMAE, 40201, Exp. 215. DG Asuntos Consulares",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.17._AGMAE_R40201_Exp._215.jpg,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de apoyo a la democracia española recibidas en varias Representaciones españolas en Iberoamérica a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-07633 (R-20995), exp. 4. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.18._AGA-83-07633_exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de apoyo a la democracia española recibidas en varias Representaciones españolas en Iberoamérica a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-07633 (R-20995), exp. 4. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.19._AGA-83-07633_exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de apoyo a la democracia española recibidas en varias Representaciones españolas en Iberoamérica a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-07633 (R-20995), exp. 4. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.20._AGA-83-07633_exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de apoyo a la democracia española recibidas en varias Representaciones españolas en Iberoamérica a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-07633 (R-20995), exp. 4. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.21._AGA-83-07633_exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de apoyo a la democracia española recibidas en varias Representaciones españolas en Iberoamérica a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-07633 (R-20995), exp. 4. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.22._AGA-83-07633_exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de apoyo a la democracia española recibidas en varias Representaciones españolas en Iberoamérica a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-07633 (R-20995), exp. 4. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.23._AGA-83-07633_exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de apoyo a la democracia española recibidas en varias Representaciones españolas en Iberoamérica a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-07633 (R-20995), exp. 4. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.24._AGA-83-07633_exp._4.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente informativo sobre las repercusiones y reacciones del juicio por el golpe de Estado del 23 de febrero en diversos países iberoamericanos (1982).,"AGA-83-08764 (R-22126), exp. 5. DG Iberoamérica",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.25._AGA-83-08764_exp._5.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de solidaridad y apoyo a la democracia española recibidas en varias Representaciones españolas en Europa a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-09301 (R-22663), exp. 5. DG Política Exterior Europa",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.26._AGA-83-09301_exp._5.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de solidaridad y apoyo a la democracia española recibidas en varias Representaciones españolas en Europa a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-09301 (R-22663), exp. 5. DG Política Exterior Europa",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.27._AGA-83-09301_exp._5.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de solidaridad y apoyo a la democracia española recibidas en varias Representaciones españolas en Europa a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-09301 (R-22663), exp. 5. DG Política Exterior Europa",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.28._AGA-83-09301_exp._5.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de solidaridad y apoyo a la democracia española recibidas en varias Representaciones españolas en Europa a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-09301 (R-22663), exp. 5. DG Política Exterior Europa",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.29._AGA-83-09301_exp._5.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de solidaridad y apoyo a la democracia española recibidas en varias Representaciones españolas en Europa a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-09301 (R-22663), exp. 5. DG Política Exterior Europa",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.30._AGA-83-09301_exp._5.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
Expediente sobre las muestras de solidaridad y apoyo a la democracia española recibidas en varias Representaciones españolas en Europa a raíz del golpe de Estado del 23 de febrero (1981).,"AGA-83-09301 (R-22663), exp. 5. DG Política Exterior Europa",https://s1.ppllstatics.com/comun/img/2026/papeles-23f/D.31._AGA-83-09301_exp._5.pdf,"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación"
